Date,Cash & Equivalent,Euro Core 1-5,Euro Core 5-10,Euro Core 10+,Euro Semi-Core 1-5,Euro Semi-Core 5-10,Euro Semi-Core 10+,Euro Peripheral 1-5,Euro Peripheral 5-10,Euro Peripheral 10+,Euro IL,Supranational-Regional-Municipal-Local Authorities Agencies,UK Govt,US 1-5,US 5-10,US 10-20,EM EUR,Euro IG Corp,Euro IG 1-3,Euro IG 3-5,Euro HY Corp,UK IG Corp,US IG Corp,US IG 1-3,US IG 3-5,US HY Corp,HC EM Credit,ABS & MBS,Europe,North America,Pacific,Emerging
2015-01-27,168.782,200.056,279.108,381.802,305.305,1146.138,510.489,322.76,1812.441,672.655,237.417,267.095,737.116,523.268,698.028,1021.604,228.668,263.331,194.904,248.945,237.312,264.721,888.742,204.272,683.738,1081.961,293.514,180.015,116.463,145.742,104.247,200.823
2015-01-28,168.781,199.847,277.672,376.477,305.05,1139.813,504.427,322.678,1807.681,670.245,236.855,266.233,731.507,523.569,697.851,1014.776,228.844,262.899,194.883,248.754,238.641,264.32,890.629,204.598,685.009,1087.83,294.118,180.452,118.828,146.297,104.983,203.292
2015-01-29,168.78,199.693,277.238,376.144,304.863,1139.869,504.246,322.467,1807.328,671.433,236.341,265.973,732.063,523.622,698.851,1025.812,228.89,262.643,194.859,248.67,238.889,264.436,893.656,204.605,685.255,1089.905,294.071,180.545,118.109,145.435,101.629,200.092
2015-01-30,168.774,199.737,277.627,377.758,305.147,1144.19,508.514,323.515,1817.413,677.299,236.95,266.243,739.513,523.922,701.065,1038.125,228.765,262.572,194.841,248.639,238.499,265.685,896.344,204.57,685.701,1090.347,293.935,180.646,117.738,146.232,101.371,200.581
2015-02-02,168.771,199.692,277.047,375.617,305.166,1145.26,508.268,324.126,1823.719,678.958,236.995,265.957,739.415,523.681,700.707,1038.676,228.551,262.274,194.857,248.548,238.175,265.65,895.514,204.364,684.626,1091.494,293.608,180.45,118.79,146.706,101.211,201.542
2015-02-03,168.768,199.679,277.062,376.697,304.811,1142.658,506.046,323.507,1814.018,669.998,237.279,266.046,737.015,523.898,701.122,1040.973,228.404,262.409,194.898,248.586,238.163,264.979,894.044,204.284,684.117,1092.034,293.879,180.376,118.285,144.024,101.503,199.147
2015-02-04,168.77,199.801,277.47,377.219,304.866,1143.651,505.778,323.428,1817.215,673.169,237.83,266.217,735.915,524.085,701.122,1037.857,228.651,262.657,194.945,248.845,238.868,264.961,894.412,204.371,684.672,1094.529,293.817,180.326,118.128,142.81,100.225,197.711
2015-02-05,168.767,199.852,277.665,377.732,304.781,1142.22,504.025,323.419,1817.045,673.812,238.768,266.447,735.645,524.139,701.172,1041.184,228.722,263.258,195.054,249.212,239.349,265.183,896.58,204.394,685.014,1098.728,293.996,180.766,118.164,145.645,101.111,197.434
2015-02-06,168.766,199.733,277.296,376.25,304.314,1140.189,502.314,322.609,1811.825,670.793,238.286,266.123,737.363,524.355,702.677,1045.241,228.565,263.053,194.982,249.073,239.014,265.668,898.0,204.435,685.877,1100.263,294.058,180.874,118.035,147.855,100.378,198.266
2015-02-09,168.765,199.859,277.33,374.97,304.667,1143.272,503.542,322.689,1810.652,669.417,238.642,266.199,735.237,524.709,705.019,1051.306,228.186,263.59,195.187,249.573,239.573,265.767,901.151,204.531,686.622,1099.767,294.257,181.188,117.577,144.659,99.648,198.823
2015-02-10,168.764,199.885,277.716,377.143,304.555,1145.512,507.705,322.757,1813.64,671.585,239.361,266.41,738.218,525.261,707.255,1060.33,228.031,263.83,195.167,249.598,239.565,266.633,902.604,204.589,687.213,1097.403,293.627,181.326,116.056,142.384,98.843,197.476
2015-02-11,168.765,199.796,276.85,374.707,304.436,1143.759,504.394,322.953,1811.525,667.286,238.481,266.041,733.038,525.015,706.073,1053.47,227.574,263.272,195.175,249.37,239.238,264.885,900.42,204.503,686.415,1097.44,292.952,181.311,115.34,141.35,98.666,196.631
2015-02-12,168.764,199.791,277.154,376.217,304.685,1146.487,507.316,323.421,1814.135,668.372,238.34,266.151,732.707,525.156,707.39,1056.703,227.672,263.356,195.186,249.429,239.46,264.656,901.531,204.531,686.901,1099.982,293.309,181.527,115.773,139.433,96.991,195.097
2015-02-13,168.763,199.992,277.591,376.546,304.685,1144.578,505.103,324.411,1821.362,671.031,238.566,266.179,730.435,525.392,707.572,1051.759,227.728,263.787,195.337,249.82,239.893,264.516,899.841,204.489,687.001,1104.686,293.692,181.602,116.894,141.238,98.354,194.852
2015-02-16,168.761,199.965,277.295,375.041,304.681,1143.102,502.008,324.407,1820.982,667.447,238.185,266.085,728.459,525.229,706.441,1043.385,228.003,263.745,195.34,249.844,239.742,263.86,896.005,204.279,686.187,1102.339,293.564,181.257,116.74,142.935,98.99,196.407
2015-02-17,168.762,199.957,277.265,374.708,305.076,1146.449,503.643,324.617,1824.137,668.206,238.548,266.138,728.92,524.816,704.681,1037.543,227.916,263.785,195.37,249.854,240.059,264.522,894.676,204.167,685.309,1106.144,293.704,181.117,117.417,145.118,100.417,200.486
2015-02-18,168.76,199.803,276.603,372.339,305.284,1146.545,503.285,325.056,1828.657,670.129,239.44,265.919,726.45,524.635,703.933,1033.562,228.505,263.894,195.409,249.842,241.076,264.102,894.516,204.184,685.161,1109.836,293.904,181.078,119.142,146.467,100.763,201.589
2015-02-19,168.758,199.722,276.228,371.005,305.278,1145.695,503.371,325.137,1825.99,667.524,239.824,265.582,722.318,524.648,703.108,1027.582,228.357,263.65,195.375,249.651,240.966,263.318,893.582,204.262,685.106,1113.478,294.119,181.184,120.003,146.832,100.519,201.427
2015-02-20,168.754,199.774,276.365,370.68,305.281,1145.326,502.344,325.363,1830.291,668.93,240.096,265.629,720.291,523.698,700.249,1018.137,229.014,263.992,195.451,249.921,241.665,263.341,890.951,204.068,683.729,1116.871,294.414,180.841,119.92,147.916,99.792,203.259
2015-02-23,168.75,199.805,276.603,371.837,305.38,1145.26,501.666,325.28,1830.279,669.208,240.4,265.773,722.371,524.096,701.597,1021.005,228.757,263.993,195.455,249.873,241.436,263.469,892.341,204.284,684.953,1114.593,294.216,180.951,119.947,147.438,98.575,202.04
2015-02-24,168.746,199.813,276.596,370.435,305.794,1145.474,500.727,326.147,1837.57,671.504,240.196,265.405,720.998,524.038,701.167,1021.269,229.338,264.066,195.495,249.944,242.171,263.867,893.826,204.298,685.253,1116.74,294.334,180.832,122.487,149.244,99.17,204.148
2015-02-25,168.744,199.799,276.252,369.832,306.586,1151.743,505.32,326.39,1842.642,676.205,239.426,265.517,718.67,523.746,698.992,1015.457,229.778,264.104,195.56,249.998,242.24,263.878,892.191,204.385,684.817,1117.041,293.701,180.929,122.867,147.313,99.505,202.519
2015-02-26,168.74,199.78,276.283,370.782,307.291,1159.797,511.849,327.113,1853.146,683.476,240.221,265.473,718.196,523.184,696.153,1006.396,229.871,263.95,195.472,249.755,242.214,263.833,888.72,204.231,683.385,1116.72,293.262,180.636,124.799,149.193,99.323,201.985
2015-02-27,168.739,199.661,275.695,369.447,306.474,1152.984,507.371,326.759,1853.088,687.842,240.886,264.934,713.426,522.814,696.241,1009.825,230.475,263.956,195.479,249.738,243.725,262.922,891.757,204.189,683.385,1124.745,294.105,180.599,128.293,150.147,101.205,204.546
2015-03-02,168.735,199.762,276.078,370.059,306.312,1149.954,504.814,326.838,1850.009,685.867,240.741,265.26,716.79,523.309,698.082,1016.745,231.479,264.713,195.614,250.237,244.931,264.148,897.218,204.547,684.898,1129.804,295.148,180.979,130.005,151.471,103.345,206.575
2015-03-03,168.731,199.616,274.986,366.52,306.603,1151.722,506.614,327.388,1857.589,692.938,240.91,264.528,711.128,522.006,692.394,995.917,231.128,264.23,195.574,249.955,245.112,262.714,892.721,204.381,683.036,1131.874,294.576,180.547,131.949,152.667,104.029,209.893
2015-03-04,168.729,199.492,274.686,365.6,307.421,1156.451,508.889,328.659,1871.086,699.133,241.08,264.579,710.464,522.955,694.73,1000.006,230.456,263.915,195.415,249.617,244.598,262.007,893.402,204.531,683.701,1128.342,294.258,180.51,132.168,151.271,103.062,210.519
2015-03-05,168.727,199.511,275.058,366.941,307.92,1159.586,509.535,328.961,1874.408,700.805,241.943,264.777,707.951,522.96,695.399,1000.551,230.701,264.06,195.365,249.579,244.796,261.658,892.607,204.408,683.634,1126.747,294.533,180.657,131.986,151.562,103.486,212.434
2015-03-06,168.726,199.431,274.956,366.906,307.321,1155.102,506.714,327.646,1858.489,693.309,240.951,264.5,710.047,522.949,695.446,1003.09,230.26,263.845,195.304,249.45,244.315,262.144,891.603,204.278,682.749,1123.644,294.561,180.478,129.808,149.118,103.675,209.877
2015-03-09,168.723,199.374,275.026,367.56,307.204,1153.799,505.692,327.681,1860.31,694.451,240.4,264.61,709.16,522.668,695.04,1004.449,229.895,263.614,195.225,249.244,243.065,261.501,891.626,204.209,682.655,1119.991,293.813,180.254,128.691,149.203,103.293,208.801
2015-03-10,168.721,199.228,274.163,364.142,307.192,1155.554,505.636,328.245,1866.839,696.98,240.812,263.929,705.368,522.396,693.614,1001.291,229.76,263.166,195.18,248.961,243.51,260.591,890.754,204.194,682.223,1122.261,293.61,180.442,130.342,148.324,101.949,209.644
2015-03-11,168.719,199.322,274.596,364.625,307.786,1159.18,506.626,328.374,1866.407,694.947,240.762,264.232,710.7,522.937,695.852,1004.716,229.732,263.399,195.251,249.246,243.608,261.545,891.162,204.196,682.924,1119.209,293.164,180.273,130.121,146.936,102.885,208.231
2015-03-12,168.72,199.298,274.323,364.329,308.226,1162.929,509.641,328.819,1872.992,699.376,240.804,264.147,710.022,523.173,696.282,1003.092,230.142,263.145,195.227,249.07,243.348,261.037,888.919,204.077,682.37,1115.082,292.765,180.042,130.666,145.064,101.402,209.104
2015-03-13,168.719,199.359,274.928,366.999,307.958,1161.296,509.963,329.365,1877.994,701.531,242.158,264.608,709.063,522.832,694.502,1000.778,230.612,263.702,195.298,249.323,244.122,261.322,889.37,204.119,681.895,1118.516,293.117,180.01,131.364,146.305,101.205,212.016
2015-03-16,168.717,199.491,275.767,369.531,308.468,1166.111,512.343,330.09,1887.12,704.323,243.04,265.309,715.173,523.288,696.623,1011.108,230.615,264.213,195.352,249.617,243.614,263.125,891.93,204.204,682.887,1117.776,292.846,180.162,129.043,144.867,100.376,207.898
2015-03-17,168.717,199.37,275.065,367.591,308.563,1167.917,514.035,330.448,1892.891,708.711,243.296,265.056,713.277,523.43,697.665,1017.054,230.572,263.852,195.363,249.478,243.56,262.997,892.551,204.108,682.745,1117.306,292.739,180.177,129.283,144.296,100.987,209.606
2015-03-18,168.717,199.331,274.768,366.671,307.941,1163.643,510.826,329.676,1889.398,707.848,242.484,265.03,710.601,523.294,697.119,1014.863,230.498,263.583,195.32,249.36,243.355,262.323,893.179,204.17,683.204,1119.14,292.801,180.231,130.116,146.849,102.07,212.132
2015-03-19,168.717,199.11,273.785,364.121,308.136,1162.343,508.014,330.058,1894.384,709.738,242.149,264.371,706.574,522.501,694.466,1006.09,230.52,263.076,195.241,248.997,243.814,261.625,891.59,204.058,682.564,1121.42,292.548,180.061,131.644,147.675,102.167,213.138
2015-03-20,168.715,199.168,274.186,365.636,308.273,1166.197,511.65,330.198,1895.965,710.744,242.691,264.58,706.004,522.499,694.764,1010.316,230.137,263.56,195.339,249.224,244.494,261.502,893.355,204.173,683.023,1124.707,292.724,180.175,132.496,148.208,103.648,214.841
2015-03-23,168.713,199.09,273.801,365.24,308.668,1167.61,512.947,330.884,1901.254,714.749,243.267,264.449,704.043,522.093,693.451,1009.641,230.524,263.465,195.312,249.11,245.069,261.011,894.077,204.244,682.844,1129.992,292.36,180.097,134.059,150.61,103.408,218.533
2015-03-24,168.708,199.14,274.239,367.042,308.853,1170.479,515.94,331.9,1913.653,721.152,244.36,264.732,707.57,522.102,694.482,1013.4,230.114,263.648,195.32,249.124,245.212,261.716,895.868,204.3,683.188,1131.581,292.815,180.084,133.548,151.364,103.004,218.241
2015-03-25,168.707,199.21,274.999,371.197,308.541,1171.153,519.03,331.691,1914.735,724.84,245.252,265.258,713.555,522.507,696.935,1024.494,229.672,263.782,195.278,249.108,244.925,263.691,899.594,204.395,684.347,1130.102,293.071,180.538,131.3,149.459,101.448,213.856
2015-03-26,168.703,199.106,274.829,369.872,307.763,1165.743,514.654,330.786,1908.794,725.1,244.923,265.0,715.084,521.857,694.767,1015.418,229.942,263.861,195.281,249.143,245.312,264.813,897.693,204.261,683.825,1133.823,293.299,180.227,132.216,151.256,101.791,216.115
2015-03-27,168.705,199.262,275.735,373.412,308.25,1170.631,518.406,330.849,1912.704,727.416,245.535,265.584,716.185,521.396,693.223,1013.048,229.792,264.262,195.313,249.316,245.434,264.706,895.727,203.965,682.508,1133.125,293.509,180.021,130.617,151.516,103.928,216.697
2015-03-30,168.704,199.304,275.775,373.663,308.502,1173.444,521.859,331.39,1922.181,736.448,246.192,265.684,714.873,520.926,692.391,1016.513,229.919,264.29,195.34,249.294,245.546,264.321,897.078,203.839,681.809,1135.165,293.643,179.863,132.011,152.789,103.663,218.94
2015-03-31,168.704,199.133,274.949,370.877,308.769,1173.387,521.431,331.072,1915.844,734.099,245.664,265.258,712.366,519.937,688.952,1005.492,230.471,263.93,195.27,249.015,245.926,263.721,894.789,203.738,680.662,1138.034,293.192,179.636,132.916,153.77,104.82,221.399
2015-04-01,168.7,199.144,274.669,368.772,309.268,1175.944,520.336,331.287,1914.384,732.197,245.408,265.174,712.596,519.621,687.982,999.893,230.415,263.902,195.295,249.081,246.164,263.521,891.213,203.482,679.334,1138.07,293.496,179.426,133.43,154.456,104.653,222.129
2015-04-02,168.696,199.128,274.481,367.301,309.018,1172.89,517.161,330.356,1905.761,728.428,244.68,264.849,709.105,519.207,686.887,992.385,230.267,263.765,195.267,249.037,246.324,262.582,889.522,203.432,679.358,1141.244,293.309,179.232,134.584,155.838,106.392,223.5
2015-04-03,168.696,199.04,273.786,363.827,308.673,1166.231,511.673,330.398,1900.322,723.062,243.77,264.415,710.047,518.973,686.235,992.483,229.921,263.625,195.272,249.05,246.57,263.103,888.109,203.361,678.48,1138.122,292.961,179.156,132.838,153.721,105.236,222.059
2015-04-06,168.696,199.032,274.28,365.875,308.97,1170.484,515.333,331.075,1909.873,729.01,244.166,264.645,713.413,519.169,687.979,1001.9,229.595,263.507,195.179,248.896,245.852,263.377,888.408,203.351,678.594,1132.681,292.393,178.983,132.205,153.675,104.454,218.235
2015-04-07,168.695,199.106,274.808,366.852,309.618,1176.21,519.777,331.544,1917.445,735.119,244.651,264.945,717.592,519.811,691.735,1017.362,229.473,263.962,195.195,249.107,246.471,264.824,896.183,203.642,680.785,1137.691,293.31,179.596,133.477,155.518,104.139,220.062
2015-04-08,168.692,198.953,274.07,365.616,309.396,1175.185,520.687,331.681,1921.373,740.528,244.445,264.411,713.532,519.759,692.11,1020.885,229.511,263.543,195.131,248.852,246.381,264.145,896.881,203.583,680.693,1135.765,292.788,179.498,135.092,156.05,104.855,222.921
2015-04-09,168.689,198.926,274.143,365.751,309.946,1181.43,527.727,332.701,1937.338,750.53,245.576,264.467,711.55,519.959,692.116,1019.148,229.756,263.615,195.112,248.826,246.726,264.24,896.652,203.648,680.7,1136.065,292.8,179.693,136.465,156.939,106.048,224.997
2015-04-10,168.682,198.692,273.164,363.693,310.294,1181.125,526.616,332.94,1935.754,749.154,245.146,263.879,703.608,519.081,688.514,1007.506,229.437,263.104,195.044,248.459,246.575,262.29,892.253,203.357,678.45,1135.397,291.97,179.507,135.718,157.014,104.009,220.844
2015-04-13,168.681,198.677,273.446,365.331,309.334,1176.298,524.751,332.345,1929.888,748.21,244.915,264.277,707.011,519.225,689.981,1013.664,229.915,263.21,195.018,248.416,246.241,263.724,895.068,203.496,679.627,1133.423,292.397,179.72,133.596,156.546,101.785,217.559
2015-04-14,168.684,198.598,272.846,363.277,308.074,1166.025,516.228,330.9,1910.106,735.57,242.957,263.973,707.659,519.168,690.412,1015.994,229.827,263.171,195.033,248.419,245.735,263.554,894.788,203.317,679.023,1132.628,292.476,179.59,132.972,156.618,102.65,217.649
2015-04-15,168.685,198.551,273.204,365.452,308.73,1174.827,523.426,330.621,1912.769,739.899,243.276,264.441,711.005,519.026,689.641,1007.531,230.193,263.355,195.029,248.428,245.913,264.851,893.832,203.317,678.913,1133.924,292.581,179.816,134.234,158.753,101.132,216.931
2015-04-16,168.683,198.391,272.506,363.126,308.92,1173.633,522.266,330.519,1907.948,735.326,242.551,264.048,708.079,519.135,690.326,1010.102,230.029,262.871,194.98,248.083,245.643,263.83,894.753,203.468,679.289,1135.387,292.431,179.996,134.818,158.281,100.517,213.985
2015-04-17,168.678,198.349,272.329,363.309,308.336,1169.18,518.861,328.491,1886.296,725.332,241.196,264.011,705.07,519.325,692.494,1020.072,230.067,262.799,194.959,247.939,245.562,262.511,897.166,203.512,679.767,1133.208,292.7,180.137,133.274,157.234,99.359,212.229
2015-04-20,168.676,198.357,272.731,365.5,309.292,1172.896,520.857,328.594,1884.794,724.009,241.183,264.282,707.753,518.918,691.424,1014.522,230.737,262.84,194.931,247.886,245.104,262.944,893.446,203.209,678.484,1130.442,292.629,179.758,135.538,157.793,99.167,212.564
2015-04-21,168.674,198.73,274.71,370.762,308.213,1165.057,516.688,328.067,1880.73,722.111,241.453,265.437,716.277,519.404,694.248,1032.09,230.735,263.696,195.07,248.509,244.735,264.571,897.073,203.283,679.394,1127.58,292.818,179.753,134.639,158.24,99.23,211.346
2015-04-22,168.671,198.728,275.06,371.963,307.956,1163.149,516.471,328.028,1879.701,721.098,241.407,265.678,715.425,520.102,696.55,1040.881,230.446,263.701,195.017,248.477,244.209,264.16,899.275,203.478,680.541,1124.256,293.239,179.923,133.495,157.712,98.96,209.034
2015-04-23,168.668,198.661,274.668,371.347,308.494,1166.897,519.114,328.517,1885.659,726.23,241.643,265.505,713.754,519.748,694.918,1039.035,230.79,263.661,195.01,248.38,245.024,263.589,899.319,203.393,679.909,1128.068,293.771,179.753,136.634,159.892,100.051,214.442
2015-04-24,168.665,198.851,276.047,375.082,309.303,1177.886,526.774,329.132,1901.942,737.525,243.236,266.373,716.558,520.027,695.839,1041.074,231.389,264.283,195.067,248.703,245.495,264.258,901.952,203.598,681.253,1133.888,294.724,179.98,138.094,163.166,101.413,216.166
2015-04-27,168.665,198.982,276.672,377.915,309.431,1177.768,526.554,328.728,1899.556,734.567,243.237,266.972,720.334,520.703,698.638,1049.817,231.44,264.686,195.135,248.998,245.578,264.739,906.536,203.898,683.508,1135.963,295.112,180.278,138.071,161.918,98.614,213.158
2015-04-28,168.662,198.93,276.191,376.394,309.777,1179.048,525.599,329.359,1906.57,736.766,243.4,266.388,718.957,520.79,698.069,1037.458,230.492,264.016,195.023,248.553,244.89,264.038,902.393,203.844,683.082,1131.172,294.016,180.149,136.164,158.945,96.44,210.711
2015-04-29,168.662,199.109,276.684,377.753,309.758,1179.496,525.424,329.616,1911.098,740.795,243.566,266.981,721.805,521.788,701.675,1050.321,229.987,264.087,195.064,248.62,244.382,264.559,906.045,204.01,684.849,1130.534,294.195,180.333,137.545,160.664,98.242,213.792
2015-04-30,168.654,198.951,276.006,375.914,309.422,1175.01,523.131,328.973,1898.393,733.465,243.362,266.525,717.729,521.802,701.146,1042.139,230.444,263.756,195.017,248.419,244.553,263.968,905.164,204.106,684.993,1130.92,294.858,180.385,136.449,160.224,97.949,213.579
2015-05-01,168.653,198.927,275.704,374.858,310.133,1175.934,520.666,328.915,1898.663,732.464,243.113,266.552,715.09,522.194,701.894,1046.637,230.686,263.417,194.887,248.134,243.868,262.71,905.252,204.206,685.661,1126.592,294.646,180.293,136.642,160.407,97.675,211.308
